file,asset,channel,name_size,width,height,mips,format,format_id,cube,bytes
asset-mmo-asteroid-b_diffuse_512.atf,asset-mmo-asteroid-b,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,137479
asset-mmo-asteroid-b_normal_128.atf,asset-mmo-asteroid-b,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11221
asset-mmo-asteroid-b_normal_256.atf,asset-mmo-asteroid-b,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39919
asset-mmo-asteroid-b_normal_512.atf,asset-mmo-asteroid-b,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,156685
asset-mmo-asteroid-b_specular_128.atf,asset-mmo-asteroid-b,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8836
asset-mmo-asteroid-b_specular_256.atf,asset-mmo-asteroid-b,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29578
asset-mmo-asteroid-b_specular_512.atf,asset-mmo-asteroid-b,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,115492
asset-mmo-asteroid-c_diffuse_128.atf,asset-mmo-asteroid-c,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8474
asset-mmo-asteroid-c_diffuse_256.atf,asset-mmo-asteroid-c,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,25607
asset-mmo-asteroid-c_diffuse_512.atf,asset-mmo-asteroid-c,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,87003
asset-mmo-asteroid-c_normal_128.atf,asset-mmo-asteroid-c,normal,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,11811
asset-mmo-asteroid-c_normal_256.atf,asset-mmo-asteroid-c,normal,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,34200
asset-mmo-asteroid-c_normal_512.atf,asset-mmo-asteroid-c,normal,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,107503
asset-mmo-asteroid-c_specular_128.atf,asset-mmo-asteroid-c,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6226
asset-mmo-asteroid-c_specular_256.atf,asset-mmo-asteroid-c,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,17732
asset-mmo-asteroid-c_specular_512.atf,asset-mmo-asteroid-c,specular,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,61293
asset-mmo-mars_diffuse_1024.atf,asset-mmo-mars,diffuse,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,451251
asset-mmo-mars_diffuse_128.atf,asset-mmo-mars,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9514
asset-mmo-mars_diffuse_256.atf,asset-mmo-mars,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,31547
asset-mmo-mars_diffuse_512.atf,asset-mmo-mars,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,116261
asset-mmo-mars_normal_1024.atf,asset-mmo-mars,normal,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,496344
asset-mmo-mars_normal_128.atf,asset-mmo-mars,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9814
asset-mmo-mars_normal_256.atf,asset-mmo-mars,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,35545
asset-mmo-mars_normal_512.atf,asset-mmo-mars,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,134492
asset-mmo-mars_specular_1024.atf,asset-mmo-mars,specular,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,304076
asset-mmo-mars_specular_128.atf,asset-mmo-mars,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7187
asset-mmo-mars_specular_256.atf,asset-mmo-mars,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,21969
asset-mmo-mars_specular_512.atf,asset-mmo-mars,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,78780
asset-mmo-miningstation_alpha_128.atf,asset-mmo-miningstation,alpha,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4412
asset-mmo-miningstation_alpha_256.atf,asset-mmo-miningstation,alpha,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9523
asset-mmo-miningstation_alpha_512.atf,asset-mmo-miningstation,alpha,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,23355
asset-mmo-miningstation_diffuse_128.atf,asset-mmo-miningstation,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10149
asset-mmo-miningstation_diffuse_256.atf,asset-mmo-miningstation,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33546
asset-mmo-miningstation_diffuse_512.atf,asset-mmo-miningstation,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,119905
asset-mmo-miningstation_glow_128.atf,asset-mmo-miningstation,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7235
asset-mmo-miningstation_glow_256.atf,asset-mmo-miningstation,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,20590
asset-mmo-miningstation_glow_512.atf,asset-mmo-miningstation,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,65086
asset-mmo-miningstation_normal_128.atf,asset-mmo-miningstation,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12007
asset-mmo-miningstation_normal_256.atf,asset-mmo-miningstation,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39479
asset-mmo-miningstation_normal_512.atf,asset-mmo-miningstation,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,135100
asset-mmo-miningstation_specular_128.atf,asset-mmo-miningstation,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8625
asset-mmo-miningstation_specular_256.atf,asset-mmo-miningstation,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27685
asset-mmo-miningstation_specular_512.atf,asset-mmo-miningstation,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,96332
asset-mmo-phobos_diffuse_1024.atf,asset-mmo-phobos,diffuse,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,350894
asset-mmo-phobos_diffuse_128.atf,asset-mmo-phobos,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8473
asset-mmo-phobos_diffuse_256.atf,asset-mmo-phobos,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26440
asset-mmo-phobos_diffuse_512.atf,asset-mmo-phobos,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,93329
asset-mmo-phobos_normal_1024.atf,asset-mmo-phobos,normal,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,483085
asset-mmo-phobos_normal_128.atf,asset-mmo-phobos,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,11176
asset-mmo-phobos_normal_256.atf,asset-mmo-phobos,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,36926
asset-mmo-phobos_normal_512.atf,asset-mmo-phobos,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,130930
asset-mmo-phobos_specular_1024.atf,asset-mmo-phobos,specular,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,272399
asset-mmo-phobos_specular_128.atf,asset-mmo-phobos,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6763
asset-mmo-phobos_specular_256.atf,asset-mmo-phobos,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,20381
asset-mmo-phobos_specular_512.atf,asset-mmo-phobos,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,71889
asset-mmo-satellite_alpha_1024.atf,asset-mmo-satellite,alpha,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,49378
asset-mmo-satellite_alpha_128.atf,asset-mmo-satellite,alpha,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,6425
asset-mmo-satellite_alpha_256.atf,asset-mmo-satellite,alpha,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,11758
asset-mmo-satellite_alpha_512.atf,asset-mmo-satellite,alpha,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,24147
asset-mmo-satellite_diffuse_1024.atf,asset-mmo-satellite,diffuse,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,363581
asset-mmo-satellite_diffuse_128.atf,asset-mmo-satellite,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9783
asset-mmo-satellite_diffuse_256.atf,asset-mmo-satellite,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30309
asset-mmo-satellite_diffuse_512.atf,asset-mmo-satellite,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,103640
asset-mmo-satellite_glow_1024.atf,asset-mmo-satellite,glow,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,20954
asset-mmo-satellite_glow_128.atf,asset-mmo-satellite,glow,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,4053
asset-mmo-satellite_glow_256.atf,asset-mmo-satellite,glow,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,6325
asset-mmo-satellite_glow_512.atf,asset-mmo-satellite,glow,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,11128
asset-mmo-satellite_normal_1024.atf,asset-mmo-satellite,normal,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,217855
asset-mmo-satellite_normal_128.atf,asset-mmo-satellite,normal,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,10585
asset-mmo-satellite_normal_256.atf,asset-mmo-satellite,normal,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,27596
asset-mmo-satellite_normal_512.atf,asset-mmo-satellite,normal,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,76887
asset-mmo-satellite_specular_1024.atf,asset-mmo-satellite,specular,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,291169
asset-mmo-satellite_specular_128.atf,asset-mmo-satellite,specular,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,9953
asset-mmo-satellite_specular_256.atf,asset-mmo-satellite,specular,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,27249
asset-mmo-satellite_specular_512.atf,asset-mmo-satellite,specular,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,85763
asset-vru-asteroid-a_diffuse_128.atf,asset-vru-asteroid-a,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10553
asset-vru-asteroid-a_diffuse_256.atf,asset-vru-asteroid-a,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33928
asset-vru-asteroid-a_diffuse_512.atf,asset-vru-asteroid-a,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,121481
asset-vru-asteroid-a_normal_128.atf,asset-vru-asteroid-a,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12441
asset-vru-asteroid-a_normal_256.atf,asset-vru-asteroid-a,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39917
asset-vru-asteroid-a_normal_512.atf,asset-vru-asteroid-a,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,138926
asset-vru-asteroid-a_specular_128.atf,asset-vru-asteroid-a,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8622
asset-vru-asteroid-a_specular_256.atf,asset-vru-asteroid-a,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27264
asset-vru-asteroid-a_specular_512.atf,asset-vru-asteroid-a,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,96228
asset-vru-asteroid-b_diffuse_128.atf,asset-vru-asteroid-b,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8982
asset-vru-asteroid-b_diffuse_256.atf,asset-vru-asteroid-b,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26179
asset-vru-asteroid-b_diffuse_512.atf,asset-vru-asteroid-b,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,83940
asset-vru-asteroid-b_normal_128.atf,asset-vru-asteroid-b,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10380
asset-vru-asteroid-b_normal_256.atf,asset-vru-asteroid-b,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,30215
asset-vru-asteroid-b_normal_512.atf,asset-vru-asteroid-b,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,96726
asset-vru-asteroid-b_specular_128.atf,asset-vru-asteroid-b,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7383
asset-vru-asteroid-b_specular_256.atf,asset-vru-asteroid-b,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,20680
asset-vru-asteroid-b_specular_512.atf,asset-vru-asteroid-b,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,66336
asset-vru-asteroid-c_diffuse_128.atf,asset-vru-asteroid-c,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10553
asset-vru-asteroid-c_diffuse_256.atf,asset-vru-asteroid-c,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33928
asset-vru-asteroid-c_diffuse_512.atf,asset-vru-asteroid-c,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,121481
asset-vru-asteroid-c_normal_128.atf,asset-vru-asteroid-c,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,12441
asset-vru-asteroid-c_normal_256.atf,asset-vru-asteroid-c,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,39917
asset-vru-asteroid-c_normal_512.atf,asset-vru-asteroid-c,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,138926
asset-vru-asteroid-c_specular_128.atf,asset-vru-asteroid-c,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8622
asset-vru-asteroid-c_specular_256.atf,asset-vru-asteroid-c,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27264
asset-vru-asteroid-c_specular_512.atf,asset-vru-asteroid-c,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,96228
asset-vru-pyramid_alpha_1024.atf,asset-vru-pyramid,alpha,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,53632
asset-vru-pyramid_alpha_128.atf,asset-vru-pyramid,alpha,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,6421
asset-vru-pyramid_alpha_256.atf,asset-vru-pyramid,alpha,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,12275
asset-vru-pyramid_alpha_512.atf,asset-vru-pyramid,alpha,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,25718
asset-vru-pyramid_diffuse_1024.atf,asset-vru-pyramid,diffuse,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,467686
asset-vru-pyramid_diffuse_128.atf,asset-vru-pyramid,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10836
asset-vru-pyramid_diffuse_256.atf,asset-vru-pyramid,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34565
asset-vru-pyramid_diffuse_512.atf,asset-vru-pyramid,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,124212
asset-vru-pyramid_glow_1024.atf,asset-vru-pyramid,glow,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,261336
asset-vru-pyramid_glow_128.atf,asset-vru-pyramid,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9228
asset-vru-pyramid_glow_256.atf,asset-vru-pyramid,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,26531
asset-vru-pyramid_glow_512.atf,asset-vru-pyramid,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,83261
asset-vru-pyramid_normal_1024.atf,asset-vru-pyramid,normal,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,445204
asset-vru-pyramid_normal_128.atf,asset-vru-pyramid,normal,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,10415
asset-vru-pyramid_normal_256.atf,asset-vru-pyramid,normal,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,31317
asset-vru-pyramid_normal_512.atf,asset-vru-pyramid,normal,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,112134
asset-vru-pyramid_specular_1024.atf,asset-vru-pyramid,specular,1024,1024,1024,11,COMPRESSED_ALPHA(DXT5),4,False,312324
asset-vru-pyramid_specular_128.atf,asset-vru-pyramid,specular,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,9870
asset-vru-pyramid_specular_256.atf,asset-vru-pyramid,specular,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,26964
asset-vru-pyramid_specular_512.atf,asset-vru-pyramid,specular,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,86469
asset-vru-satellite-a_alpha_128.atf,asset-vru-satellite-a,alpha,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,7792
asset-vru-satellite-a_alpha_256.atf,asset-vru-satellite-a,alpha,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,20106
asset-vru-satellite-a_alpha_512.atf,asset-vru-satellite-a,alpha,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,54075
asset-vru-satellite-a_diffuse_128.atf,asset-vru-satellite-a,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9974
asset-vru-satellite-a_diffuse_256.atf,asset-vru-satellite-a,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,33199
asset-vru-satellite-a_diffuse_512.atf,asset-vru-satellite-a,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,120019
asset-vru-satellite-a_glow_128.atf,asset-vru-satellite-a,glow,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,4677
asset-vru-satellite-a_glow_256.atf,asset-vru-satellite-a,glow,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9150
asset-vru-satellite-a_glow_512.atf,asset-vru-satellite-a,glow,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,20117
asset-vru-satellite-a_normal_128.atf,asset-vru-satellite-a,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,10623
asset-vru-satellite-a_normal_256.atf,asset-vru-satellite-a,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,34763
asset-vru-satellite-a_normal_512.atf,asset-vru-satellite-a,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,119168
asset-vru-satellite-a_specular_128.atf,asset-vru-satellite-a,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8628
asset-vru-satellite-a_specular_256.atf,asset-vru-satellite-a,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,27563
asset-vru-satellite-a_specular_512.atf,asset-vru-satellite-a,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,95931
asset-vru-venus_diffuse_1024.atf,asset-vru-venus,diffuse,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,402660
asset-vru-venus_diffuse_128.atf,asset-vru-venus,diffuse,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,9180
asset-vru-venus_diffuse_256.atf,asset-vru-venus,diffuse,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,29426
asset-vru-venus_diffuse_512.atf,asset-vru-venus,diffuse,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,106091
asset-vru-venus_normal_1024.atf,asset-vru-venus,normal,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,475098
asset-vru-venus_normal_128.atf,asset-vru-venus,normal,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,8686
asset-vru-venus_normal_256.atf,asset-vru-venus,normal,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,31074
asset-vru-venus_normal_512.atf,asset-vru-venus,normal,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,122254
asset-vru-venus_specular_1024.atf,asset-vru-venus,specular,1024,1024,1024,11,COMPRESSED(DXT1/PVRTC/ETC1),2,False,280607
asset-vru-venus_specular_128.atf,asset-vru-venus,specular,128,128,128,8,COMPRESSED(DXT1/PVRTC/ETC1),2,False,6955
asset-vru-venus_specular_256.atf,asset-vru-venus,specular,256,256,256,9,COMPRESSED(DXT1/PVRTC/ETC1),2,False,21087
asset-vru-venus_specular_512.atf,asset-vru-venus,specular,512,512,512,10,COMPRESSED(DXT1/PVRTC/ETC1),2,False,74486
asteroid.atf,asteroid,?,,512,512,10,RGBA888,0,False,105356
asteroid_blue_diffuse_128.atf,asteroid_blue,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,9975
asteroid_blue_diffuse_256.atf,asteroid_blue,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,25446
asteroid_blue_diffuse_512.atf,asteroid_blue,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,72561
asteroid_blue_simple_diffuse_128.atf,asteroid_blue_simple,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,9490
asteroid_blue_simple_diffuse_256.atf,asteroid_blue_simple,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,23991
asteroid_blue_simple_diffuse_512.atf,asteroid_blue_simple,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,67268
asteroid_desert_512.atf,asteroid_desert,?,512,512,512,10,RGBA888,0,False,88550
asteroid_desert_diffuse_128.atf,asteroid_desert,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,10384
asteroid_desert_diffuse_256.atf,asteroid_desert,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,27901
asteroid_desert_diffuse_512.atf,asteroid_desert,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,80474
asteroid_desert_simple_diffuse_128.atf,asteroid_desert_simple,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,10415
asteroid_desert_simple_diffuse_256.atf,asteroid_desert_simple,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,28182
asteroid_desert_simple_diffuse_512.atf,asteroid_desert_simple,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,80601
asteroid_pirates_512.atf,asteroid_pirates,?,512,512,512,10,RGBA888,0,False,70324
asteroid_pirates_512_auld.atf,asteroid_pirates_512_auld,?,,512,512,10,RGBA888,0,False,105356
asteroid_pirates_alpha_mask_512.atf,asteroid_pirates_alpha,mask,512,512,512,10,RGBA888,0,False,43264
asteroid_pirates_diffuse_128.atf,asteroid_pirates,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,9334
asteroid_pirates_diffuse_256.atf,asteroid_pirates,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,23064
asteroid_pirates_diffuse_512.atf,asteroid_pirates,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,61810
asteroid_pirates_normal_512.atf,asteroid_pirates,normal,512,512,512,10,RGBA888,0,False,86430
asteroid_pirates_simple_diffuse_128.atf,asteroid_pirates_simple,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,9389
asteroid_pirates_simple_diffuse_256.atf,asteroid_pirates_simple,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,23105
asteroid_pirates_simple_diffuse_512.atf,asteroid_pirates_simple,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,62699
asteroid_pirates_specular_512.atf,asteroid_pirates,specular,512,512,512,10,RGBA888,0,False,79462
asteroids-small-darkred2_diffuse_128.atf,asteroids-small-darkred2,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,13673
asteroids-small-darkred2_diffuse_256.atf,asteroids-small-darkred2,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,30602
asteroids-small-darkred2_diffuse_512.atf,asteroids-small-darkred2,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,71162
asteroids-small-darkred_diffuse_128.atf,asteroids-small-darkred,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,13673
asteroids-small-darkred_diffuse_256.atf,asteroids-small-darkred,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,30602
asteroids-small-darkred_diffuse_512.atf,asteroids-small-darkred,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,71162
asteroids-small-green_diffuse_128.atf,asteroids-small-green,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,13832
asteroids-small-green_diffuse_256.atf,asteroids-small-green,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,31185
asteroids-small-green_diffuse_512.atf,asteroids-small-green,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,72301
asteroids-small-yellow_diffuse_128.atf,asteroids-small-yellow,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,14239
asteroids-small-yellow_diffuse_256.atf,asteroids-small-yellow,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,32353
asteroids-small-yellow_diffuse_512.atf,asteroids-small-yellow,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,76989
asteroids2_small_blue_diffuse_128.atf,asteroids2_small_blue,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,11562
asteroids2_small_blue_diffuse_256.atf,asteroids2_small_blue,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,26189
asteroids2_small_blue_diffuse_512.atf,asteroids2_small_blue,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,65978
asteroids_small_blue_diffuse_128.atf,asteroids_small_blue,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,13391
asteroids_small_blue_diffuse_256.atf,asteroids_small_blue,diffuse,256,256,256,9,COMPRESSED_ALPHA(DXT5),4,False,29793
asteroids_small_blue_diffuse_512.atf,asteroids_small_blue,diffuse,512,512,512,10,COMPRESSED_ALPHA(DXT5),4,False,69022
asteroids_small_lightblue_diffuse_128.atf,asteroids_small_lightblue,diffuse,128,128,128,8,COMPRESSED_ALPHA(DXT5),4,False,13731
